title,price,sold_quantity
Ipad Air 128gb Wifi Space Gray + Smart Case,8000,0
Ipad Air 2 128b De Remate ,8000,0
Ipad Air 2 64gb Excelente!,8000,0
Ipad Air 2  64gb,8000,0
Ipad Air 64gb,8000,0
Ipad Air 2 16gb En Excelente Estado! Ningún Detalle,8000,0
Ipad Air 2 16 Gb  Gris Nuevo!!!! Precio Negociable,8000,0
Ipad Air 2 Wifi 128gb Nuevo,8000,0
Ipad Air 128 Gb,8000,0
Ipad Air 2 128gb Como Nueva,8000,0
Ipad Air 2 128 Gb,8000,0
Ipad Air 2 Spacegray 128gb Ios 11,8000,0
Ipad Air 2,8000,0
Ipad Air 2 De 128 Gb Con Survivor,8000,0
Ipad Air 2 64 Gb ,8000,0
Ipad Air 2 128gb / Celular Con Funda Y Protector De Pantalla,8000,0
Ipad Air 2  Nueva,8000,0
Ipad Air  16 Gb Space Gray,8000,0
Ipad Air 128gb Precio Negociable,8000,0
"Ipad Air 2, 64gb Wifi + Celular Nueva Sellada",8200,1
Ipad Air 2 Estetica 10,8200,0
Ipad Air 2 16gb,8299,0
Ipad Air 2 De 64gb Y 4g,8300,0
Ipad Air 2 Wifi 128 Gb Gold,8300,0
Apple Ipad 5 Gen 2017 128 Gb Wi-fi Nuevas Garantia Sellada,8499,15
Ipad Air 2 128g Huella Dig Remate,8499,0
Ipad Air 2 Cellular 64gb + Funda De Piel Belkin!!,8499,0
"Ipad Air 16gb, Ipod Nano 16gb E Ipod Shuffle 2gb",8500,0
"Ipad Air 2 64gb 3g+wifi, Otterbox De Regalo",8500,0
Ipad Air 2 Dorada De 64gb,8500,0
Ipad Air 128 Gb Silver Grey Wifi,8500,0
Ipad Air 2 64gb Oro-plata Estética 100,8500,0
Ipad Air 2 - 128gb Silver,8500,0
Ipad Air 2,8500,0
Vendo Ipad Air De 128 Gb,8500,0
Ipad Air 2 128gb Nueva,8600,0
I Pad Air Lector De Huella Digital + Adaptador Entrada Usb,8600,0
"Apple Ipad Air Md786ll / A - A1474 (32 Gb, Wi-fi, Negro Con",8650,0
Ipad Air 2 16 Gb Semi-nueva,8699,0
Ipad Air 2 64 Gb - Apple,8900,0
Ipad Air 2 Gold 64 Gb Seminueva En Caja Con Smart Cover,8999,0
Apple Ipad Air 2 16gb +4g Libre Con Caja Y Accesorios Nueva,8999,0
Ipad Air 2 128gb Silver Poco Uso Y Accesorios Originales,8999,0
Ipad Air 4g Lte 64 Gb,8999,0
Ipad Air Wifi 128gb,9000,1
Ipad Air 2 128 Gb Dorada Remato,9000,0
Ipad Air 2 128 Gold,9000,0
Ipad Air 2 Silver 64gb,9000,0
Ipad Air 2 128gb Seminueva,9000,0
Ipad Air 2 128 Gb Nueva,9000,0
Ipad Air 128 Gb,9000,0
Ipad Air 2 De 128gb,9000,0
Ipad Air 2 De 128gb ,9000,0
Ipad Air 128gb Wi Fi 9000,9000,0
Tablet Apple Ipad Air Md785ll/b 16gb Wifi -negro-gris,9020,0
Tablet Apple Ipad Air Md785ll/b 16gb Wifi -negro-gris,9029,0
"Apple Ipad Air A1474 (32 Gb, Wi-fi, Blanco Con Plata) (cert",9450,0
Iklips Mfi6 Plus 6s Plus Ipad Air Ipad Mini 234 Mac Pc Hk659,9459,0
"Ipad Air 2.color Gris Espacial,64,gb ..en Perfecto Estado",9500,0
Ipad Air 2 64 Gb Seminueva,9500,0
Ipad Air 2 128 Gb,9500,0
Tablet Apple Ipad Air Md785ll/b 16gb Wifi -negro-gris,9639,0
"Ipad Apple Mp2f2cl/a - Apple A9, 32 Gb, 9.7 Pulgadas, 2048 X",9757.7,0
"Ipad Aire Md786ll / A - A1474 (32 Gb, Wi-fi, Negro Con El Es",9783.66,0
Ipad Air 2 Nueva 128gb Silver  Apple  Ipad-03,9848,12
Ipad Air 2 Nueva 128gb Dorada Apple,9908,0
"Ipad Air Wi-fi 16 Gb Silver, Nueva En Caja Sellada",9999,6
Ipad Air 2 128 Gb Con Sim,10000,0
"Apple Md788ll / B Tableta De Aire Para Ipad, 16 Gb, Wi-fi -",10010,0
Ipad Air 64gb,10500,0
Ipad Air 2 De 128 Gb Nueva En Caja,10500,0
Ipad 4g De 128gb,10500,0
Tablet Apple Ipad Air Md786ll/a 9.7 32gb -negro-gris,10500,0
Tablet Apple Ipad Air Md786ll/a 9.7 32gb -negro-gris,10509,0
"Apple Ipad Air 2, 16 Gb, Espacio Gris, La Más Nueva Versión",10710,0
Ipad Air Gold  Solo Efectivo ,10999,0
"Apple 16gb Ipad Air Wi-fi Only, Space Gray",11200,0
Tablet Apple Ipad Air Md786ll/a 9.7 32gb -negro-gris,11229,0
Ipad Air 128gb Blanco Funda Roja Caja Usada,11350,0
Apple Ipad Tableta / Táctil Para El Aire Md786ll / 32gb + 3g,11499,0
"Apple Ipad Air 2, 64 Gb, Gris Espacio, La Más Nueva Versión",11970,0
Ipad Air 2 128gb. No Abierta. ,12000,0
"Ipad Air 2, 128gb Wifi + Celular Nueva Sellada",12000,0
Ipad Air 128 Gb,12000,0
Ipad Air 2,12000,0
"Apple Ipad Air Md789ll / A (32 Gb, Wi-fi, Blanco Con Plata)",12395.28,0
Ipad Air 2,12500,0
"Apple Ipad Mc707ll / Un Modelo    Reciente (64 Gb, Wi-fi, N",12760,0
Tablet Apple Ipad Air Mf539ll/a 64gb Wifi T-mobile -blanco,13600,0
"Ipad Aire Me906ll / A (128 Gb, Wi-fi, Blanca Con Plata) (rea",13601.78,0
Tablet Apple Ipad Air Mf539ll/a 64gb Wifi T-mobile -blanco,13609,0
Ipad Air 2 64gb Con Teclado Bluetooth Logitech,13899,0
"Apple Ipad Air Md789ll / A (32 Gb, Wi-fi, Blanco Con Plata)",14280,0
Ipad - 9.7  - Wi-fi + Celular - 128gb - Gris Espac,14335,0
Apple Ipad Air Md786ll / A 9.7 Pulgadas 32 Gb Touchscreen T,14350,0
Tablet Apple Ipad Air Md790ll/a 9.7 64gb Wifi -blanco,14500,0
Tablet Apple Ipad Air Md790ll/a 9.7 64gb Wifi -blanco,14509,0
Apple Ipad Air 2 16gb Wifi (ipadair2b16) Con 1 Año De Garan,14520,0
Tablet Apple Ipad Air Mf539ll/a 64gb Wifi T-mobile -blanco,14529,0
Manzana - Ipad® De Aire Con Conexión Wi-fi Celular - 16gb - ,14829.63,0
De Apple - Ipad 2 Aire Wi-fi 16gb - Oro,14866.59,0
De Apple - Ipad 2 Aire Wi-fi 16gb - Plata,14866.59,0
Tablet Apple Ipad Air Mf532ll/a 32gb Wifi Verizon -blanco,15090,0
Tablet Apple Ipad Air Mf532ll/a 32gb Wifi Verizon -blanco,15099,0
Ipad 2 Mh0w2ll Aire / A De 10 Pulgadas De 16 Gb De Disco Dur,15191.07,0
Apple Ipad Air 2 Mh0w2ll / A 16 Gb De Oro Wi-fi,15249.05,0
Tablet Apple Ipad Air Md790ll/a 9.7 64gb Wifi -blanco,15489,0
"Ipad Aire Md786ll / A De 9,7 Pulgadas De Pantalla Táctil De ",15661.79,0
Tablet Apple Ipad Air Mf534ll/a 64gb Wifi T-mobile -negro,15680,0
Tablet Apple Ipad Air Mf534ll/a 64gb Wifi T-mobile -negro,15689,0
Tablet Apple Ipad Air Mf532ll/a 32gb Wifi Verizon -blanco,16119,0
"Apple Ipad Tableta Táctil Para El Aire Md786ll / B (ios 8, ",16170,0
"Apple Ipad Air Md789ll / B (32 Gb, Wi-fi, Plata)",16520,0
"Apple Ipad Air 2 De 9,7 Pulgadas De 32 Gb Tablet (espacio G",16560,0
Tablet Apple Ipad Air Mf534ll/a 64gb Wifi T-mobile -negro,16759,0
Apple Ipad Air 2 Mh0w2ll / A 16 Gb De Oro Wi-fi,17470,0
"Apple Ipad Air 2 (espacio Gris, 32 Gb, Wifi 4g) Fábrica Des",19160,0
